year,reporting_org_ref,value_usd,category
2017,46004,9660756883.02,> 1B
2016,46004,10691340144.68,> 1B
2015,46004,10757215286.3315,> 1B
2014,46004,8859117530.58,> 1B
2013,46004,46597190292.36,> 1B
2019,BE-BCE_KBO-0447404580,2412621.45987446,> 1M & <= 10M
2018,BE-BCE_KBO-0447404580,3008187.07369497,> 1M & <= 10M
2017,BE-BCE_KBO-0447404580,1213881.37095176,> 1M & <= 10M
2020,GB-COH-2732176,9428864.85494844,> 1M & <= 10M
2019,GB-COH-2732176,39998355.995976,> 10M & <= 100M
2018,GB-COH-2732176,37297823.2902322,> 10M & <= 100M
2017,GB-COH-2732176,35618589.4803855,> 10M & <= 100M
2016,GB-COH-2732176,9859181.58368108,> 1M & <= 10M
2015,GB-COH-2732176,3054448.38601156,> 1M & <= 10M
2014,GB-COH-2732176,496971.06763661,<=1M
2020,GB-CHC-1049160,635177.690223668,<=1M
2019,GB-CHC-1049160,652382.088724735,<=1M
2018,GB-CHC-1049160,661933.237852638,<=1M
2017,GB-CHC-1049160,191913.477324782,<=1M
2016,GB-CHC-1049160,600933.635001136,<=1M
2015,GB-CHC-1049160,631181.736528325,<=1M
2014,GB-CHC-1049160,515418.290267541,<=1M
2013,GB-CHC-1049160,485870.881870328,<=1M
2012,GB-CHC-1049160,146305.480139962,<=1M
2018,NP-SWC-8220,10203.6466763487,<=1M
2020,NL-KVK-34185938,1136860.00435857,> 1M & <= 10M
2019,NL-KVK-34185938,1708091.28696529,> 1M & <= 10M
2018,NL-KVK-34185938,1310695.34411974,> 1M & <= 10M
2019,NL-KVK-58279199,1820825.85602966,> 1M & <= 10M
2018,NL-KVK-58279199,2124278.87637979,> 1M & <= 10M
2017,NL-KVK-58279199,1640153.97363883,> 1M & <= 10M
2015,GB-COH-01245534,1138445.8572609,> 1M & <= 10M
2020,BI-NIF-4000742330,1986578.51519002,> 1M & <= 10M
2019,GB-COH-06133927,710195.012812385,<=1M
2018,GB-COH-06133927,4613990.91364137,> 1M & <= 10M
2017,GB-COH-06133927,4643532.38159203,> 1M & <= 10M
2019,UG-NGB-5914-129,2083163.40345281,> 1M & <= 10M
2018,UG-NGB-5914-129,2770970.23603474,> 1M & <= 10M
2017,UG-NGB-5914-129,2871789.7051516,> 1M & <= 10M
2016,UG-NGB-5914-129,1604077.81709404,> 1M & <= 10M
2020,GH-DSW-2046,1690186.63056349,> 1M & <= 10M
2019,GH-DSW-2046,7739414.85924764,> 1M & <= 10M
2018,GH-DSW-2046,7031584.35711298,> 1M & <= 10M
2017,GH-DSW-2046,5983043.27269614,> 1M & <= 10M
2017,NL-KVK-34106722,938798.447401277,<=1M
2016,NL-KVK-34106722,1879270.62610525,> 1M & <= 10M
2018,US-EIN-521291786,738873.105105419,<=1M
2017,US-EIN-521291786,697554.361619283,<=1M
2016,US-EIN-521291786,674722.492306397,<=1M
2018,GB-CHC-1127366,445908.736582118,<=1M
2020,GB-CHC-1135700,118907.835581246,<=1M
2019,GB-CHC-1135700,151097.934726761,<=1M
2018,GB-CHC-1135700,85454.7059286371,<=1M
2019,BE-BCE_KBO-0463729878,10741.5246664561,<=1M
2018,BE-BCE_KBO-0463729878,11426.6974880787,<=1M
2017,BE-BCE_KBO-0463729878,9550648.87694178,> 1M & <= 10M
2018,GB-CHC-1079599,254497.579544347,<=1M
2016,GB-CHC-1079599,256941.279673341,<=1M
2015,GB-CHC-1079599,129801.165110679,<=1M
2014,GB-CHC-1079599,175532.844817169,<=1M
2013,GB-CHC-1079599,920306.287850516,<=1M
2012,GB-CHC-1079599,1161984.45023127,> 1M & <= 10M
2011,GB-CHC-1079599,791520.461248295,<=1M
2016,GB-CHC-1108464,51158.9553981551,<=1M
2015,GB-CHC-1108464,122889.499859147,<=1M
2014,GB-CHC-1108464,152052.954056602,<=1M
2013,GB-CHC-1108464,36123.8767213452,<=1M
2019,TZ-TRA-116315386,64966.9501910457,<=1M
2018,TZ-TRA-116315386,33292.3022876564,<=1M
2020,GB-CHC-1076235,1338141.64793477,> 1M & <= 10M
2019,GB-CHC-1076235,211513.034150074,<=1M
2017,GB-CHC-1076235,6190055.58397801,> 1M & <= 10M
2016,GB-CHC-1076235,20165229.9074006,> 10M & <= 100M
2015,GB-CHC-1076235,22826670.7327742,> 10M & <= 100M
2014,GB-CHC-1076235,29957945.2072408,> 10M & <= 100M
2013,GB-CHC-1076235,35056287.262123,> 10M & <= 100M
2012,GB-CHC-1076235,22589719.653455,> 10M & <= 100M
2011,GB-CHC-1076235,436366.742802833,<=1M
2018,MW-CNM-BCM-CF,24033.5182399511,<=1M
2017,MW-CNM-BCM-CF,86495.2173312601,<=1M
2016,MW-CNM-BCM-CF,119064.168063992,<=1M
2020,BE-BCE_KBO-0418088113,80021.27758716,<=1M
2019,BE-BCE_KBO-0418088113,10145636.506211,> 10M & <= 100M
2018,BE-BCE_KBO-0418088113,10761042.4975679,> 10M & <= 100M
2017,BE-BCE_KBO-0418088113,10657498.9238748,> 10M & <= 100M
2020,GB-COH-OC305127,167066.876454847,<=1M
2018,GB-COH-OC305127,258036.245275773,<=1M
2020,XM-DAC-2-10,1341179160.60779,> 1B
2019,XM-DAC-2-10,1251989756.30465,> 1B
2018,XM-DAC-2-10,1189430221.67403,> 1B
2017,XM-DAC-2-10,691814199.033619,> 100M & <= 1B
2016,XM-DAC-2-10,271564499.224681,> 100M & <= 1B
2015,XM-DAC-2-10,173957923.305176,> 100M & <= 1B
2014,XM-DAC-2-10,176207109.085107,> 100M & <= 1B
2013,XM-DAC-2-10,103463946.112797,> 100M & <= 1B
2012,XM-DAC-2-10,60908261.7156672,> 10M & <= 100M
2011,XM-DAC-2-10,229190770.620455,> 100M & <= 1B
2010,XM-DAC-2-10,206782757.745899,> 100M & <= 1B
2009,XM-DAC-2-10,250195680.109591,> 100M & <= 1B
2008,XM-DAC-2-10,126155912.35298,> 100M & <= 1B
2007,XM-DAC-2-10,28823137.8351786,> 10M & <= 100M
2006,XM-DAC-2-10,24842046.281688,> 10M & <= 100M
2005,XM-DAC-2-10,20981978.3984303,> 10M & <= 100M
2004,XM-DAC-2-10,12242372.6047879,> 10M & <= 100M
2003,XM-DAC-2-10,22114534.3423681,> 10M & <= 100M
2002,XM-DAC-2-10,15895941.1436773,> 10M & <= 100M
2001,XM-DAC-2-10,12629696.3932681,> 10M & <= 100M
2000,XM-DAC-2-10,8012769.38241968,> 1M & <= 10M
1999,XM-DAC-2-10,4683161.07155107,> 1M & <= 10M
1998,XM-DAC-2-10,59410.3527490281,<=1M
1997,XM-DAC-2-10,78655.1558273388,<=1M
1996,XM-DAC-2-10,14660.2926894126,<=1M
1995,XM-DAC-2-10,14201.5803272337,<=1M
1994,XM-DAC-2-10,24684.4813940893,<=1M
1993,XM-DAC-2-10,16068.8918790424,<=1M
1992,XM-DAC-2-10,391.149261306314,<=1M
1991,XM-DAC-2-10,92115.5277662005,<=1M
1990,XM-DAC-2-10,6739.3128918908,<=1M
1988,XM-DAC-2-10,1805.1549185865,<=1M
1987,XM-DAC-2-10,9970.77378756351,<=1M
2020,GB-CHC-1078803,87726.0351483125,<=1M
2019,GB-CHC-1078803,27102.8055011342,<=1M
2018,GB-CHC-1078803,32062.9467715399,<=1M
2017,GB-CHC-1078803,40397.7528430003,<=1M
2016,GB-CHC-1078803,121509.701652436,<=1M
2015,GB-CHC-1078803,83848.0043779005,<=1M
2021,GB-GOV-13,9443342.61585759,> 1M & <= 10M
2020,GB-GOV-13,308112238.313438,> 100M & <= 1B
2019,GB-GOV-13,868975778.416636,> 100M & <= 1B
2018,GB-GOV-13,370110974.06061,> 100M & <= 1B
2017,GB-GOV-13,554697668.215257,> 100M & <= 1B
2016,GB-GOV-13,112270622.331383,> 100M & <= 1B
2015,GB-GOV-13,34905583.8149837,> 10M & <= 100M
2014,GB-GOV-13,14208328.0160282,> 10M & <= 100M
2013,GB-GOV-13,122586.841828979,<=1M
2016,GB-SC-044007,312481.881020988,<=1M
2015,GB-SC-044007,1164345.04207902,> 1M & <= 10M
2019,BE-BCE_KBO-0478060441,816717.090576631,<=1M
2018,BE-BCE_KBO-0478060441,844538.490412019,<=1M
2017,BE-BCE_KBO-0478060441,648425.05425456,<=1M
2020,GB-COH-08567792,437983.756069828,<=1M
2019,GB-COH-08567792,91253.419338041,<=1M
2019,GB-CHC-297716,76210.6959266429,<=1M
2021,DAC-1601,275374566.03,> 100M & <= 1B
2020,DAC-1601,2943327219.7503,> 1B
2019,DAC-1601,4123208436.1503,> 1B
2018,DAC-1601,4086911527.9781,> 1B
2017,DAC-1601,3871696659.8995,> 1B
2016,DAC-1601,3832158153.5803,> 1B
2015,DAC-1601,3342341811.9781,> 1B
2014,DAC-1601,2965657908.2096,> 1B
2013,DAC-1601,2859787495.8504,> 1B
2012,DAC-1601,2664734103.2485,> 1B
2011,DAC-1601,2667214518.3441,> 1B
2010,DAC-1601,1985736358.0804,> 1B
2009,DAC-1601,2519907438.1617,> 1B
2008,DAC-1601,2039026905.0601,> 1B
2007,DAC-1601,1299085371.6,> 1B
2006,DAC-1601,781864113.5202,> 100M & <= 1B
2021,XI-IATI-IKI,14944433.7927074,> 10M & <= 100M
2020,XI-IATI-IKI,292401949.534872,> 100M & <= 1B
2019,XI-IATI-IKI,391721255.789721,> 100M & <= 1B
2018,XI-IATI-IKI,262108160.396655,> 100M & <= 1B
2017,XI-IATI-IKI,234605550.145939,> 100M & <= 1B
2016,XI-IATI-IKI,217045715.533111,> 100M & <= 1B
2015,XI-IATI-IKI,162355963.904898,> 100M & <= 1B
2014,XI-IATI-IKI,189632062.991202,> 100M & <= 1B
2013,XI-IATI-IKI,210953295.89163,> 100M & <= 1B
2012,XI-IATI-IKI,124528307.912576,> 100M & <= 1B
2011,XI-IATI-IKI,119062020.32969,> 100M & <= 1B
2010,XI-IATI-IKI,86778994.417622,> 10M & <= 100M
2009,XI-IATI-IKI,78537098.0195519,> 10M & <= 100M
2008,XI-IATI-IKI,56814116.700927,> 10M & <= 100M
2021,DE-1,24952464500.9077,> 1B
2020,DE-1,12538275451.5654,> 1B
2019,DE-1,5795881003.90014,> 1B
2018,DE-1,5654478934.35101,> 1B
2017,DE-1,4410180295.97656,> 1B
2016,DE-1,5305569363.08674,> 1B
2015,DE-1,3799313759.74986,> 1B
2014,DE-1,3607360026.01395,> 1B
2013,DE-1,3529139911.22786,> 1B
2012,DE-1,3268902693.83838,> 1B
2011,DE-1,2624441318.27518,> 1B
2010,DE-1,1895199050.24564,> 1B
2009,DE-1,1299975358.02901,> 1B
2008,DE-1,1201799881.50002,> 1B
2007,DE-1,726484309.271746,> 100M & <= 1B
2006,DE-1,361722373.329753,> 100M & <= 1B
2005,DE-1,166034987.409466,> 100M & <= 1B
2004,DE-1,246227989.893268,> 100M & <= 1B
2003,DE-1,104565711.404136,> 100M & <= 1B
2002,DE-1,43622145.7465769,> 10M & <= 100M
2001,DE-1,28301830.1711195,> 10M & <= 100M
2000,DE-1,36960.8240310838,<=1M
1999,DE-1,29046004.0027729,> 10M & <= 100M
1998,DE-1,8722227.86144119,> 1M & <= 10M
1997,DE-1,36468472.4167667,> 10M & <= 100M
1991,DE-1,4107103.86899578,> 1M & <= 10M
1990,DE-1,9222213.50653852,> 1M & <= 10M
2018,BD-NAB-0271,189501.431421209,<=1M
2017,BD-NAB-0271,93563.9605154912,<=1M
2019,GB-CHC-1068839,457631.231365082,<=1M
2018,GB-CHC-1068839,625993.537117873,<=1M
2017,GB-CHC-1068839,1631242.40244928,> 1M & <= 10M
2016,GB-CHC-1068839,1818908.40036282,> 1M & <= 10M
2015,GB-CHC-1068839,2361751.40759743,> 1M & <= 10M
2014,GB-CHC-1068839,2705697.68808759,> 1M & <= 10M
2013,GB-CHC-1068839,2444570.56777391,> 1M & <= 10M
2012,GB-CHC-1068839,913694.919409341,<=1M
2020,NL-KVK-50744984,304318.746657864,<=1M
2019,NL-KVK-50744984,235906.031355794,<=1M
2019,BE-BCE_KBO-0479222461,1589206.13871658,> 1M & <= 10M
2018,BE-BCE_KBO-0479222461,1746887.94642502,> 1M & <= 10M
2017,BE-BCE_KBO-0479222461,1566305.66791729,> 1M & <= 10M
2020,NL-KVK-41210098,2481434.66843345,> 1M & <= 10M
2019,NL-KVK-41210098,18296887.3102873,> 10M & <= 100M
2018,NL-KVK-41210098,22041821.4057827,> 10M & <= 100M
2017,NL-KVK-41210098,20949052.7509836,> 10M & <= 100M
2016,NL-KVK-41210098,19710647.3072737,> 10M & <= 100M
2015,NL-KVK-41210098,5337669.92613827,> 1M & <= 10M
2017,BD-NAB-002,2084594.36198276,> 1M & <= 10M
2018,NL-CCI-20081098,2069101.31440039,> 1M & <= 10M
2017,NL-CCI-20081098,5718900.03043007,> 1M & <= 10M
2016,NL-CCI-20081098,15382426.7348916,> 10M & <= 100M
2015,NL-CCI-20081098,17850586.7182343,> 10M & <= 100M
2014,NL-CCI-20081098,16275868.4605409,> 10M & <= 100M
2013,NL-CCI-20081098,12879716.9790688,> 10M & <= 100M
2012,NL-CCI-20081098,1035246.14810373,> 1M & <= 10M
2017,GB-COH-1115482,310488.449332754,<=1M
2016,GB-COH-1115482,274886.63509535,<=1M
2015,GB-COH-1115482,3379.74776773492,<=1M
2020,GB-CHC-1115482,398174.269516443,<=1M
2019,GB-CHC-1115482,89631.0684394336,<=1M
2017,GB-CHC-1115482,104096.467881402,<=1M
2016,GB-CHC-1115482,175282.33081377,<=1M
2015,GB-CHC-1115482,53068.3862160493,<=1M
2020,GB-CHC-209131,12661439.1290599,> 10M & <= 100M
2019,GB-CHC-209131,14762148.7764087,> 10M & <= 100M
2018,GB-CHC-209131,10857065.6180537,> 10M & <= 100M
2017,GB-CHC-209131,3305750.43366948,> 1M & <= 10M
2016,GB-CHC-209131,637700.268473818,<=1M
2019,BE-BCE_KBO-0451516390,1223843.21029726,> 1M & <= 10M
2018,BE-BCE_KBO-0451516390,894872.444031791,<=1M
2017,BE-BCE_KBO-0451516390,701652.64044167,<=1M
2021,US-EIN-04-2103547,4974360.83,> 1M & <= 10M
2020,US-EIN-04-2103547,1421960.02,> 1M & <= 10M
2020,BD-MEGPRB-SHIM-SHA-14-13-BE-BI-5-97-142,38196.1344124411,<=1M
2019,BD-MEGPRB-SHIM-SHA-14-13-BE-BI-5-97-142,405399.291615604,<=1M
2018,BD-MEGPRB-SHIM-SHA-14-13-BE-BI-5-97-142,23818.335212148,<=1M
2018,UG-NGB-10890,48589.982634561,<=1M
2017,UG-NGB-10890,14743.3672541746,<=1M
2020,GB-CHC-298316,183184.936584813,<=1M
2019,GB-CHC-298316,376318.561918633,<=1M
2018,GB-CHC-298316,135892.073524948,<=1M
2020,GB-CHC-1141552,131913.646617426,<=1M
2019,GB-CHC-1141552,62995.9206425403,<=1M
2019,US-EIN-042312909,50124,<=1M
2019,XI-IATI-CABI,13876373.5770375,> 10M & <= 100M
2018,XI-IATI-CABI,17102479.7323346,> 10M & <= 100M
2017,XI-IATI-CABI,13345858.716495,> 10M & <= 100M
2016,XI-IATI-CABI,17665625.0299126,> 10M & <= 100M
2015,XI-IATI-CABI,4327723.22844223,> 1M & <= 10M
2019,BE-BCE_KBO-0446340550,466614.115938761,<=1M
2018,BE-BCE_KBO-0446340550,426400.909704674,<=1M
2017,BE-BCE_KBO-0446340550,477974.27164056,<=1M
2019,ML-NIF-084106436R,261852.058851109,<=1M
2020,GB-CHC-285776,17550959.5765158,> 10M & <= 100M
2019,GB-CHC-285776,17751794.9890139,> 10M & <= 100M
2018,GB-CHC-285776,17425387.2281367,> 10M & <= 100M
2017,GB-CHC-285776,15077904.8671436,> 10M & <= 100M
2016,GB-CHC-285776,9083307.46810456,> 1M & <= 10M
2015,GB-CHC-285776,8116285.16146816,> 1M & <= 10M
2014,GB-CHC-285776,7302103.01026175,> 1M & <= 10M
2013,GB-CHC-285776,4332718.57975931,> 1M & <= 10M
2012,GB-CHC-285776,2297355.46561769,> 1M & <= 10M
2011,GB-CHC-285776,1722172.99673631,> 1M & <= 10M
2010,GB-CHC-285776,833977.999661058,<=1M
2009,GB-CHC-285776,700228.637321543,<=1M
2008,GB-CHC-285776,397257.022877609,<=1M
2007,GB-CHC-285776,316935.208438967,<=1M
2006,GB-CHC-285776,255501.880801316,<=1M
2005,GB-CHC-285776,253449.309735138,<=1M
2004,GB-CHC-285776,266089.517143239,<=1M
2003,GB-CHC-285776,171786.532545617,<=1M
2002,GB-CHC-285776,30023.3411529136,<=1M
2001,GB-CHC-285776,141361.302110387,<=1M
2000,GB-CHC-285776,78102.8142127791,<=1M
1998,GB-CHC-285776,30932.0601430185,<=1M
1997,GB-CHC-285776,31335.9771665236,<=1M
1996,GB-CHC-285776,25978.1916075592,<=1M
1995,GB-CHC-285776,25752.2589435896,<=1M
1994,GB-CHC-285776,22926.3372655407,<=1M
1993,GB-CHC-285776,18460.1952543285,<=1M
2020,GB-CHC-1105851,15451788.1810465,> 10M & <= 100M
2019,GB-CHC-1105851,74901659.6359751,> 10M & <= 100M
2018,GB-CHC-1105851,84829637.2251315,> 10M & <= 100M
2017,GB-CHC-1105851,65686462.631298,> 10M & <= 100M
2016,GB-CHC-1105851,47459084.0584234,> 10M & <= 100M
2015,GB-CHC-1105851,262374197.167753,> 100M & <= 1B
2014,GB-CHC-1105851,17017341.8167098,> 10M & <= 100M
2013,GB-CHC-1105851,5254329.21926452,> 1M & <= 10M
2012,GB-CHC-1105851,2670163.892215,> 1M & <= 10M
2020,GB-COH-03259922,106640186.367881,> 100M & <= 1B
2019,GB-COH-03259922,104941614.518122,> 100M & <= 1B
2018,GB-COH-03259922,34157654.5827211,> 10M & <= 100M
2017,GB-COH-03259922,33996209.6465018,> 10M & <= 100M
2016,GB-COH-03259922,17803849.898818,> 10M & <= 100M
2020,GB-CHC-1029161,10887331.747285,> 10M & <= 100M
2019,GB-CHC-1029161,17079858.8643489,> 10M & <= 100M
2018,GB-CHC-1029161,20924435.6175944,> 10M & <= 100M
2017,GB-CHC-1029161,18189559.9733552,> 10M & <= 100M
2016,GB-CHC-1029161,18856117.9633487,> 10M & <= 100M
2015,GB-CHC-1029161,30264601.1178626,> 10M & <= 100M
2014,GB-CHC-1029161,34838866.7804143,> 10M & <= 100M
2013,GB-CHC-1029161,29494882.8300842,> 10M & <= 100M
2012,GB-CHC-1029161,1112410.23361673,> 1M & <= 10M
2011,GB-CHC-1029161,406344.000558506,<=1M
2010,GB-CHC-1029161,641468.689193314,<=1M
2020,CA_ON-ONT-1597880,2622007.63574314,> 1M & <= 10M
2019,CA_ON-ONT-1597880,3871560.75733547,> 1M & <= 10M
2018,CA_ON-ONT-1597880,2594914.92230783,> 1M & <= 10M
2017,CA_ON-ONT-1597880,178416.418757914,<=1M
2014,GB-CHC-1102028,137485.675539551,<=1M
2013,GB-CHC-1102028,155521.001510934,<=1M
2012,GB-CHC-1102028,274925.780035274,<=1M
2020,GB-COH-06274284,7241935.12096234,> 1M & <= 10M
2019,GB-COH-06274284,3355838.51125663,> 1M & <= 10M
2018,GB-COH-06274284,363799.202759313,<=1M
2020,GB-COH-05543952,1596318.5583817,> 1M & <= 10M
2019,GB-COH-05543952,5860918.93316714,> 1M & <= 10M
2018,GB-COH-05543952,12159519.8479836,> 10M & <= 100M
2020,BJ-IFU-5201000673108,9718335.04250973,> 1M & <= 10M
2018,BJ-IFU-5201000673108,2946158.83306507,> 1M & <= 10M
2020,NL-KVK-41158230,21858969.9951355,> 10M & <= 100M
2019,NL-KVK-41158230,17504938.247456,> 10M & <= 100M
2018,NL-KVK-41158230,26718996.1816002,> 10M & <= 100M
2017,NL-KVK-41158230,23787135.962021,> 10M & <= 100M
2016,NL-KVK-41158230,3174650.62250121,> 1M & <= 10M
2013,XI-IATI-46009,33.97,<=1M
2020,XM-DAC-46009,672832,<=1M
2019,XM-DAC-46009,108205.59,<=1M
2018,XM-DAC-46009,59382537,> 10M & <= 100M
2019,DK-CVR-29439915,5943819.29396446,> 1M & <= 10M
2018,DK-CVR-29439915,7348534.50848438,> 1M & <= 10M
2017,DK-CVR-29439915,8117658.29929528,> 1M & <= 10M
2018,US-EIN-58-1454716,416126,<=1M
2017,US-EIN-58-1454716,629313.148448445,<=1M
2020,GB-CHC-1058162,1028915.47219996,> 1M & <= 10M
2019,GB-CHC-1058162,326598.336494928,<=1M
2018,NL-KVK-41210820,1750703.47374641,> 1M & <= 10M
2017,NL-KVK-41210820,1649678.34155044,> 1M & <= 10M
2016,NL-KVK-41210820,2709171.36840263,> 1M & <= 10M
2021,GB-CHC-1178168,118210.156435716,<=1M
2020,GB-CHC-1178168,235246.473031014,<=1M
2019,GB-CHC-1178168,37271.3624350989,<=1M
2019,BE-BCE_KBO-0463455904,440798.93861003,<=1M
2018,BE-BCE_KBO-0463455904,391851.28393482,<=1M
2017,BE-BCE_KBO-0463455904,197153.015460104,<=1M
2019,GB-CHC-1122330,307619.329707117,<=1M
2019,BE-BCE_KBO-0417549465,155448.765692581,<=1M
2018,BE-BCE_KBO-0417549465,216896.626839288,<=1M
2017,BE-BCE_KBO-0417549465,106198.926409908,<=1M
2016,GB-CHC-1071660,27991.7410264608,<=1M
2015,GB-CHC-1071660,105164.891136504,<=1M
2014,GB-CHC-1071660,163991.693211204,<=1M
2013,GB-CHC-1071660,73974.7600866724,<=1M
2015,GB-CHC-293734,6842.97647128483,<=1M
2014,GB-CHC-293734,58622.2672982576,<=1M
2012,GB-CHC-293734,2369.91362595777,<=1M
2020,NO-BRC-917687811,455472939,> 100M & <= 1B
2019,NO-BRC-917687811,120900000,> 100M & <= 1B
2018,NO-BRC-917687811,52600000,> 10M & <= 100M
2017,NO-BRC-917687811,2720000,> 1M & <= 10M
2016,GB-CHC-287287,1852921.5030075,> 1M & <= 10M
2015,GB-CHC-287287,2279406.53377992,> 1M & <= 10M
2021,XM-OCHA-CERF,77952260,> 10M & <= 100M
2020,XM-OCHA-CERF,781514416,> 100M & <= 1B
2019,XM-OCHA-CERF,533773272,> 100M & <= 1B
2018,XM-OCHA-CERF,496538067,> 100M & <= 1B
2017,XM-OCHA-CERF,419708087,> 100M & <= 1B
2016,XM-OCHA-CERF,445090360,> 100M & <= 1B
2015,XM-OCHA-CERF,487629559,> 100M & <= 1B
2014,XM-OCHA-CERF,443902683.1,> 100M & <= 1B
2013,XM-OCHA-CERF,473253094,> 100M & <= 1B
2012,XM-OCHA-CERF,484187664,> 100M & <= 1B
2011,XM-OCHA-CERF,418511727,> 100M & <= 1B
2010,XM-OCHA-CERF,460970246,> 100M & <= 1B
2009,XM-OCHA-CERF,357353059,> 100M & <= 1B
2008,XM-OCHA-CERF,431428844.27,> 100M & <= 1B
2007,XM-OCHA-CERF,373740756.69,> 100M & <= 1B
2006,XM-OCHA-CERF,226060780.43,> 100M & <= 1B
2020,NL-KVK-32108345,1011717.89489628,> 1M & <= 10M
2019,NL-KVK-32108345,972553.162497653,<=1M
2018,NL-KVK-32108345,1398142.74491759,> 1M & <= 10M
2017,NL-KVK-32108345,1727022.03608998,> 1M & <= 10M
2016,NL-KVK-32108345,825204.77325619,<=1M
2020,US-EIN-27-1414646,16156352.521157,> 10M & <= 100M
2019,US-EIN-27-1414646,19112408.1631907,> 10M & <= 100M
2018,US-EIN-27-1414646,16766638.297872,> 10M & <= 100M
2017,US-EIN-27-1414646,5536265.81247082,> 1M & <= 10M
2016,US-EIN-27-1414646,8702468.98303061,> 1M & <= 10M
2015,US-EIN-27-1414646,1052486.31851911,> 1M & <= 10M
2019,GB-CHC-1013587,236505.692077248,<=1M
2018,GB-CHC-1013587,367456.891871676,<=1M
2017,GB-CHC-1013587,520072.604203764,<=1M
2016,GB-CHC-1013587,232604.524149101,<=1M
2015,GB-CHC-1013587,240902.783972631,<=1M
2021,US-EIN-52-2145827,1338884.37514637,> 1M & <= 10M
2020,US-EIN-52-2145827,14570848.5775958,> 10M & <= 100M
2019,US-EIN-52-2145827,19278954.8177447,> 10M & <= 100M
2018,US-EIN-52-2145827,20740961.7062795,> 10M & <= 100M
2019,GB-CHC-1118528,12641.8142251416,<=1M
2016,US-EIN-54-0536100,982952.584172813,<=1M
2015,US-EIN-54-0536100,795481.784213645,<=1M
2014,US-EIN-54-0536100,397911.874713005,<=1M
2013,US-EIN-54-0536100,106208.139712554,<=1M
2020,GB-CHC-328434,1576829.51981569,> 1M & <= 10M
2019,GB-CHC-328434,2033777.79551248,> 1M & <= 10M
2018,GB-CHC-328434,1625205.05102358,> 1M & <= 10M
2017,GB-CHC-328434,1266293.84594093,> 1M & <= 10M
2016,GB-CHC-328434,1737518.12071934,> 1M & <= 10M
2015,GB-CHC-328434,2184816.30710443,> 1M & <= 10M
2014,GB-CHC-328434,1668021.71270029,> 1M & <= 10M
2013,GB-CHC-328434,1210559.63494371,> 1M & <= 10M
2012,GB-CHC-328434,118626.816518525,<=1M
2020,XI-IATI-CHSA,79588.4981760708,<=1M
2019,BE-BCE_KBO-0410644946,3295284.54509217,> 1M & <= 10M
2018,BE-BCE_KBO-0410644946,3584976.41466935,> 1M & <= 10M
2017,BE-BCE_KBO-0410644946,3188259.67439811,> 1M & <= 10M
2015,GB-CHC-1020488,772103.149085814,<=1M
2014,GB-CHC-1020488,329477.426589652,<=1M
2013,GB-CHC-1020488,370659.258535813,<=1M
2012,GB-CHC-1020488,255962.015589995,<=1M
2020,FR-RCS-78049888700022,544447.625286411,<=1M
2019,FR-RCS-78049888700022,325676.524365669,<=1M
2016,GB-SC-037597,92957.6514840051,<=1M
2015,GB-SC-037597,158557.910155126,<=1M
2014,GB-SC-037597,50016.3654494043,<=1M
2015,ciks,60608.1068331302,<=1M
2020,XM-DAC-47021,3601116.8211397,> 1M & <= 10M
2019,XM-DAC-47021,1772641.96191423,> 1M & <= 10M
2020,BD-NAB-2004,54350.0884034319,<=1M
2020,XM-OCHA-HPC8568,530168.399881536,<=1M
2019,XM-OCHA-HPC8568,327652.614962724,<=1M
2018,XM-OCHA-HPC8568,1225.2050932631,<=1M
2020,GB-CHC-292506,60829691.1211953,> 10M & <= 100M
2019,GB-CHC-292506,81502882.4967276,> 10M & <= 100M
2018,GB-CHC-292506,76163696.2489237,> 10M & <= 100M
2017,GB-CHC-292506,44760203.557384,> 10M & <= 100M
2016,GB-CHC-292506,49812876.5683729,> 10M & <= 100M
2015,GB-CHC-292506,1313056.90991593,> 1M & <= 10M
2019,US-EIN-75-3130860,10513768.7118964,> 10M & <= 100M
2018,US-EIN-75-3130860,2454261.92763762,> 1M & <= 10M
2020,ZA-NPO-029-864,2025365,> 1M & <= 10M
2019,ZA-NPO-029-864,2848878.7,> 1M & <= 10M
2018,ZA-NPO-029-864,1712164.13,> 1M & <= 10M
2019,BE-BCE_KBO-0418399305,203001.626211135,<=1M
2018,BE-BCE_KBO-0418399305,191514.891816763,<=1M
2017,BE-BCE_KBO-0418399305,188138.868637675,<=1M
2021,DK-CVR-12006004,1294521.44653856,> 1M & <= 10M
2020,DK-CVR-12006004,13357676.684797,> 10M & <= 100M
2019,DK-CVR-12006004,13244828.6035359,> 10M & <= 100M
2018,DK-CVR-12006004,12105264.9052474,> 10M & <= 100M
2017,DK-CVR-12006004,9042283.3722547,> 1M & <= 10M
2016,DK-CVR-12006004,9647619.83267366,> 1M & <= 10M
2015,DK-CVR-12006004,7940453.19483825,> 1M & <= 10M
2014,DK-CVR-12006004,4663535.08190989,> 1M & <= 10M
2013,DK-CVR-12006004,3904372.23144806,> 1M & <= 10M
2012,DK-CVR-12006004,545797.89703652,<=1M
2011,DK-CVR-12006004,267179.772324179,<=1M
2010,DK-CVR-12006004,55092.3774798087,<=1M
2020,US-EIN-33-1112770,2539213,> 1M & <= 10M
2019,US-EIN-33-1112770,3909939,> 1M & <= 10M
